video_file,feature_path,num_frames,frame_feature_dim,detection_ratio,mean_visibility,motion_mean,motion_p50,motion_p95,motion_max,sentence_id,sentence,category,text_variations
35C.mp4,./features/pose_data/35C.npy,189,540,1.0,0.6798476576805115,5.043218612670898,1.0754752159118652,20.61516761779785,21.411300659179688,35,Can I have a translator?,General hospital interactions,"[""Can I have a translator?"", ""May I please have a translator?"", ""Could I get a translator?"", ""Translator, please?"", ""I need a translator, if possible."", ""Is there a translator available for me?""]"
40A.mp4,./features/pose_data/40A.npy,150,540,1.0,0.7130624651908875,5.299822807312012,1.5362763404846191,20.998313903808597,28.80291557312012,40,What should I do after registration?,General hospital interactions,"[""What should I do after registration?"", ""What are the next steps after I register?"", ""After registering, what should I do?"", ""What's next once I'm registered?"", ""Could you tell me what to do post-registration?"", ""Registration complete, then what?""]"
41D.mp4,./features/pose_data/41D.npy,199,540,1.0,0.7467700242996216,1.98994243144989,0.8959406018257141,12.407825469970703,27.20746421813965,41,Are there any specialists available today?,General hospital interactions,"[""Are there any specialists available today?"", ""Are any specialists free today?"", ""Is a specialist on duty today?"", ""Can I see a specialist today?"", ""Are specialists working today?"", ""Do we have any specialists in today?""]"
41C.mp4,./features/pose_data/41C.npy,242,540,1.0,0.6802248358726501,3.3928744792938232,0.790040135383606,19.31992530822754,22.57989883422852,41,Are there any specialists available today?,General hospital interactions,"[""Are there any specialists available today?"", ""Are any specialists free today?"", ""Is a specialist on duty today?"", ""Can I see a specialist today?"", ""Are specialists working today?"", ""Do we have any specialists in today?""]"
50A.mp4,./features/pose_data/50A.npy,88,540,1.0,0.7307916283607483,3.7912673950195312,1.5414481163024902,18.11685943603516,25.35865974426269,50,Do you have a map of the hospital?,General hospital interactions,"[""Do you have a map of the hospital?"", ""Do you have a hospital map?"", ""Could I get a map of the hospital, please?"", ""Is there a map available for the hospital?"", ""Map of the hospital, do you have one?"", ""Looking for a hospital map, any chance you have one?""]"
58A.mp4,./features/pose_data/58A.npy,216,540,1.0,0.712212324142456,3.222367525100708,1.1214618682861328,17.264448165893555,27.447776794433597,58,Is there a church or prayer room in the hospital?,General hospital interactions,"[""Is there a church or prayer room in the hospital?"", ""Can you tell me if there's a church or prayer room here?"", ""Does this hospital have a place of worship, like a church or prayer room?"", ""I'm looking for a church or prayer room. Is there one on site?"", ""Where can I find a church or prayer room within the hospital?"", ""Is there a religious facility, such as a church or prayer room, available?""]"
58C.mp4,./features/pose_data/58C.npy,229,540,1.0,0.7118727564811707,1.7412376403808594,0.7660929560661316,10.228951454162598,20.97565460205078,58,Is there a church or prayer room in the hospital?,General hospital interactions,"[""Is there a church or prayer room in the hospital?"", ""Can you tell me if there's a church or prayer room here?"", ""Does this hospital have a place of worship, like a church or prayer room?"", ""I'm looking for a church or prayer room. Is there one on site?"", ""Where can I find a church or prayer room within the hospital?"", ""Is there a religious facility, such as a church or prayer room, available?""]"
60A.mp4,./features/pose_data/60A.npy,135,540,1.0,0.7261227965354919,2.554426670074463,1.1017258167266846,18.15769386291504,27.07193946838379,60,Where is the nearest coffee shop?,General hospital interactions,"[""Where is the nearest coffee shop?"", ""Could you tell me where the closest coffee shop is?"", ""Do you know where I can find a coffee shop around here?"", ""Nearest coffee shop?"", ""I'm looking for a coffee shop. Do you know where the nearest one is?"", ""Where's the nearest place to get coffee?""]"
66C.mp4,./features/pose_data/66C.npy,185,540,1.0,0.6796209216117859,1.5705950260162354,0.9091909527778624,2.980095148086548,21.18606185913086,66,Where is the nearest taxi stand?,General hospital interactions,"[""Where is the nearest taxi stand?"", ""Could you tell me where the closest taxi stand is?"", ""Where can I find a taxi stand nearby?"", ""Nearest taxi stand?"", ""I'm looking for the nearest place to catch a taxi."", ""Do you know of any taxi stands around here?""]"
71C.mp4,./features/pose_data/71C.npy,233,540,1.0,0.714641273021698,2.4215476512908936,0.8039950132369995,17.018747329711914,21.972068786621094,71,Can I get a copy of my MRI scan?,General hospital interactions,"[""Can I get a copy of my MRI scan?"", ""May I have a copy of my MRI scan, please?"", ""Could I get a duplicate of my MRI scan?"", ""I'd like to obtain a copy of my MRI scan."", ""Can I have my MRI scan on a disc/file?"", ""Is it possible to get a copy of my MRI?""]"
76D.mp4,./features/pose_data/76D.npy,208,540,1.0,0.7478838562965393,1.2495187520980835,0.9008768796920776,2.1010279655456543,19.57143211364746,76,Is there a patient support group I can join?,General hospital interactions,"[""Is there a patient support group I can join?"", ""Can I join a patient support group?"", ""I'm looking for a patient support group to join."", ""Is there a support group available for patients?"", ""Where can I find a patient support group?"", ""Seeking information on patient support groups I could join.""]"
77A.mp4,./features/pose_data/77A.npy,207,540,1.0,0.7313888669013977,2.872598171234131,1.2414541244506836,18.284255981445312,23.414928436279297,77,Can I get a copy of my CT scan results?,General hospital interactions,"[""Can I get a copy of my CT scan results?"", ""May I please have a copy of my CT scan results?"", ""Could I get a printout of my CT scan results?"", ""I'd like a copy of my CT scan results, please."", ""My CT scan results, can I get a copy?"", ""Requesting a copy of my CT scan results.""]"
81A.mp4,./features/pose_data/81A.npy,111,540,1.0,0.6942178010940552,5.996613025665283,1.551939606666565,21.72569274902344,27.297176361083984,81,Where is the nearest airport?,General hospital interactions,"[""Where is the nearest airport?"", ""Could you tell me where the nearest airport is?"", ""Nearest airport, please?"", ""I need to find the closest airport."", ""Do you know where the nearest airport is located?"", ""Which way to the nearest airport?""]"
83A.mp4,./features/pose_data/83A.npy,166,540,1.0,0.7310807704925537,3.2694716453552246,1.361642599105835,19.18459129333496,30.96742248535156,83,Can I get a copy of my blood test results?,General hospital interactions,"[""Can I get a copy of my blood test results?"", ""May I have a copy of my blood test results?"", ""Could I get my blood work results?"", ""I'd like a copy of my blood test results, please."", ""Can you give me a copy of my blood test results?"", ""My blood test results, please?""]"
85C.mp4,./features/pose_data/85C.npy,216,540,1.0,0.6374229192733765,1.9047341346740725,0.9028131365776062,5.259332656860352,25.741779327392575,85,Is there a patient waiting-room in the hospital?,General hospital interactions,"[""Is there a patient waiting-room in the hospital?"", ""Is there a waiting room for patients at the hospital?"", ""Does the hospital have a patient waiting area?"", ""Patient waiting room at the hospital?"", ""Where is the patient waiting room in this hospital?"", ""Is there a designated waiting room for patients here at the hospital?""]"
86C.mp4,./features/pose_data/86C.npy,237,540,1.0,0.6547635793685913,1.865306377410889,0.8821858763694763,12.14960479736328,23.470006942749023,86,Can I get a copy of my ECG results?,General hospital interactions,"[""Can I get a copy of my ECG results?"", ""May I have a copy of my ECG results, please?"", ""Could I get my ECG results on paper?"", ""I'd like a copy of my ECG, please."", ""Can I get a printout of my ECG results?"", ""Do you have a copy of my ECG results I can take?""]"
96C.mp4,./features/pose_data/96C.npy,172,540,1.0,0.5993316173553467,2.0700137615203857,0.6778947710990906,18.548673629760746,23.747730255126957,96,Where is the washroom?,General hospital interactions,"[""Where is the washroom?"", ""Could you tell me where the restroom is?"", ""Where can I find the bathroom?"", ""Bathroom?"", ""Excuse me, do you know where the nearest washroom is located?"", ""Where's the loo?""]"
96A.mp4,./features/pose_data/96A.npy,71,540,1.0,0.6106458306312561,1.8921014070510864,1.1789453029632568,3.678097724914551,22.84117317199707,96,Where is the washroom?,General hospital interactions,"[""Where is the washroom?"", ""Could you tell me where the restroom is?"", ""Where can I find the bathroom?"", ""Bathroom?"", ""Excuse me, do you know where the nearest washroom is located?"", ""Where's the loo?""]"
100D.mp4,./features/pose_data/100D.npy,180,540,1.0,0.7447428107261658,1.0685535669326782,0.8081260919570923,1.9694392681121824,25.049074172973636,100,Is there a patient recovery room?,General hospital interactions,"[""Is there a patient recovery room?"", ""Is there a recovery room available for patients?"", ""Do we have a patient recovery room?"", ""Is a recovery room for patients in use?"", ""Looking for a patient recovery room, is one free?"", ""Patient recovery room available?""]"
102D.mp4,./features/pose_data/102D.npy,167,540,1.0,0.7398049831390381,1.3617790937423706,0.7503239512443542,2.084134578704834,25.588214874267575,102,Where is the nearest laundry?,General hospital interactions,"[""Where is the nearest laundry?"", ""Could you tell me where the closest laundry is?"", ""Which way to the nearest laundromat?"", ""Nearest laundry, please?"", ""I'm looking for the closest place to do laundry."", ""Where can I find the nearest laundromat?""]"
103D.mp4,./features/pose_data/103D.npy,174,540,1.0,0.7392948865890503,3.1745359897613525,0.9208718538284302,18.759057998657227,37.0857048034668,103,Is there a patient rehabilitation center?,General hospital interactions,"[""Is there a patient rehabilitation center?"", ""Do you know of any patient rehabilitation centers?"", ""I'm looking for a rehabilitation center for patients. Do you have any information?"", ""Are there any rehabilitation facilities for patients around here?"", ""Patient rehab center, is there one nearby?"", ""Could you tell me if there's a rehabilitation center for patients?""]"
106D.mp4,./features/pose_data/106D.npy,78,540,1.0,0.7472869753837585,1.4234659671783447,0.8027811050415039,2.696352481842041,23.106618881225582,106,Is there any queit room?,General hospital interactions,"[""Is there any queit room?"", ""Is there a quiet room available?"", ""Do you have a quiet room?"", ""Looking for a quiet room."", ""Could I get a quiet room, please?"", ""Seeking a room that's quiet.""]"
113C.mp4,./features/pose_data/113C.npy,133,540,1.0,0.6833238005638123,2.761587142944336,1.1561095714569092,14.6069917678833,26.24588394165039,113,A nurse will attend to you shortly.,General hospital interactions,"[""A nurse will attend to you shortly."", ""A nurse will be with you in just a moment."", ""Someone from our nursing staff will assist you soon."", ""You'll be seen by a nurse shortly."", ""Please wait, a nurse is coming to help you."", ""A nurse will be attending to your needs shortly.""]"
113D.mp4,./features/pose_data/113D.npy,109,540,1.0,0.7447894215583801,1.9452852010726929,0.7752136588096619,15.487507820129396,19.46953392028809,113,A nurse will attend to you shortly.,General hospital interactions,"[""A nurse will attend to you shortly."", ""A nurse will be with you in just a moment."", ""Someone from our nursing staff will assist you soon."", ""You'll be seen by a nurse shortly."", ""Please wait, a nurse is coming to help you."", ""A nurse will be attending to your needs shortly.""]"
118C.mp4,./features/pose_data/118C.npy,180,540,1.0,0.6607499122619629,2.6147472858428955,1.0739638805389404,12.400075912475586,24.225318908691406,118,Please take a seat for me to check your blood pressure.,General hospital interactions,"[""Please take a seat for me to check your blood pressure."", ""Would you please have a seat so I can check your blood pressure?"", ""Please have a seat, and I'll check your blood pressure."", ""Sit down, please. I need to take your blood pressure."", ""If you could just sit down, I'll take your blood pressure."", ""I'm going to check your blood pressure now. Please take a seat.""]"
121A.mp4,./features/pose_data/121A.npy,135,540,1.0,0.7176569104194641,5.819244861602783,1.583870768547058,22.001813888549805,26.7629508972168,121,Is there a patient massage therapy service?,General hospital interactions,"[""Is there a patient massage therapy service?"", ""Can I get a therapeutic massage?"", ""Are therapeutic massage services available?"", ""Do you offer patient massage therapy?"", ""I'm looking for a massage therapy service."", ""Is there a place that offers therapeutic massage?""]"
121C.mp4,./features/pose_data/121C.npy,195,540,1.0,0.6913109421730042,2.436154365539551,1.1369355916976929,13.844855308532717,21.671649932861328,121,Is there a patient massage therapy service?,General hospital interactions,"[""Is there a patient massage therapy service?"", ""Can I get a therapeutic massage?"", ""Are therapeutic massage services available?"", ""Do you offer patient massage therapy?"", ""I'm looking for a massage therapy service."", ""Is there a place that offers therapeutic massage?""]"
123A.mp4,./features/pose_data/123A.npy,149,540,1.0,0.6684170365333557,1.8248686790466309,1.1548380851745603,3.2223153114318848,19.053363800048828,123,Can I see your NHIS card?,General hospital interactions,"[""Can I see your NHIS card?"", ""May I please see your NHIS card?"", ""Could I have a look at your NHIS card?"", ""Your NHIS card, please?"", ""I need to see your NHIS card."", ""Can I get your NHIS card to look at?""]"
125C.mp4,./features/pose_data/125C.npy,120,540,1.0,0.6472181677818298,2.6077582836151123,0.8664703369140625,16.65957260131836,29.25697326660156,125,Have you been here before?,General hospital interactions,"[""Have you been here before?"", ""Have you visited this place previously?"", ""Have you been to this location before?"", ""Were you here earlier?"", ""Is this your first time here?"", ""Have you been to this spot before?""]"
126C.mp4,./features/pose_data/126C.npy,134,540,1.0,0.6807197332382202,1.8480883836746216,0.7051945328712463,2.460357666015625,29.56556701660156,126,Is this your first time?,General hospital interactions,"[""Is this your first time?"", ""Is this your first time here?"", ""Have you been here before?"", ""Is this your first visit?"", ""First time?"", ""So, is this your inaugural experience?""]"
128A.mp4,./features/pose_data/128A.npy,109,540,1.0,0.6732977032661438,4.83996057510376,1.569456696510315,20.871660232543945,24.880151748657227,128,What foods should I avoid?,General hospital interactions,"[""What foods should I avoid?"", ""What foods should I steer clear of?"", ""Are there any foods I should avoid eating?"", ""What should I not eat?"", ""Which foods do you recommend I avoid?"", ""Can you tell me what foods to avoid?""]"
129D.mp4,./features/pose_data/129D.npy,141,540,1.0,0.7351945638656616,1.3401987552642822,0.91387939453125,2.02203106880188,25.1948299407959,129,I think I broke my arm.,General hospital interactions,"[""I think I broke my arm."", ""I believe I've injured my arm."", ""My arm feels like it's broken."", ""I might have broken my arm."", ""I think my arm is fractured."", ""It feels like I've broken my arm.""]"
131A.mp4,./features/pose_data/131A.npy,110,540,1.0,0.678255558013916,4.696947574615479,1.4978806972503662,20.7155818939209,28.361270904541016,131,Can I see a doctor immediately?,General hospital interactions,"[""Can I see a doctor immediately?"", ""Could I possibly see a doctor right away?"", ""I need to see a doctor as soon as possible."", ""Is it possible to get a doctor's appointment urgently?"", ""Doctor, please, right now."", ""I require immediate medical attention from a doctor.""]"
133C.mp4,./features/pose_data/133C.npy,111,540,1.0,0.6310350298881531,1.5433411598205566,0.6883270740509033,2.688934803009033,22.11449241638184,133,Where is the ICU?,General hospital interactions,"[""Where is the ICU?"", ""Can you tell me where the ICU is?"", ""I need to find the ICU."", ""Where's the ICU?"", ""Could you direct me to the ICU?"", ""Looking for the ICU, please.""]"
134A.mp4,./features/pose_data/134A.npy,136,540,1.0,0.722747802734375,6.172984600067139,1.6327126026153564,24.14830780029297,26.79400062561035,134,Is the patient allowed to receive visitors?,General hospital interactions,"[""Is the patient allowed to receive visitors?"", ""May visitors see the patient?"", ""Are visitors permitted to see the patient?"", ""Can the patient have visitors?"", ""Are visitors allowed?"", ""Is the patient cleared for visitors?""]"
136C.mp4,./features/pose_data/136C.npy,170,540,1.0,0.6507660746574402,1.852511405944824,0.949319064617157,3.6033973693847656,24.518932342529297,136,Do I need to schedule another appointment?,General hospital interactions,"[""Do I need to schedule another appointment?"", ""Should I book a follow-up?"", ""Is it time to schedule another meeting?"", ""Do I need to make another appointment?"", ""Should I set up another appointment?"", ""Do I have to schedule a new appointment?""]"
137A.mp4,./features/pose_data/137A.npy,171,540,1.0,0.6802669167518616,2.242504358291626,1.1993529796600342,9.41295337677002,24.90829467773437,137,I think there's fire in the next room.,General hospital interactions,"[""I think there's fire in the next room."", ""I believe there's a fire in the adjacent room."", ""There might be a fire in the room next door."", ""Fire in the next room, I think."", ""I'm sensing a fire in the room nearby."", ""It seems like there's a fire in the next one over.""]"
137C.mp4,./features/pose_data/137C.npy,151,540,1.0,0.6519753932952881,2.202141046524048,1.1976995468139648,11.018333435058594,18.79460334777832,137,I think there's fire in the next room.,General hospital interactions,"[""I think there's fire in the next room."", ""I believe there's a fire in the adjacent room."", ""There might be a fire in the room next door."", ""Fire in the next room, I think."", ""I'm sensing a fire in the room nearby."", ""It seems like there's a fire in the next one over.""]"
145D.mp4,./features/pose_data/145D.npy,218,540,1.0,0.7411664128303528,1.96872878074646,0.800093412399292,6.539194107055664,26.151477813720703,145,Is there a patient wound care service?,General hospital interactions,"[""Is there a patient wound care service?"", ""Does the hospital offer wound care for patients?"", ""Is there a dedicated service for patient wound care?"", ""Can I inquire about wound care services for patients?"", ""Looking for patient wound care, is that available?"", ""Do you provide wound care for patients here?""]"
146D.mp4,./features/pose_data/146D.npy,106,540,1.0,0.7509376406669617,1.686137557029724,0.5477067232131958,2.711182117462158,34.28364944458008,146,He was shot by accident,General hospital interactions,"[""He was shot by accident"", ""He was accidentally shot."", ""It was an accidental shooting involving him."", ""Someone shot him by mistake."", ""He suffered a gunshot wound that was unintentional."", ""He was shot, but it wasn't on purpose.""]"
160A.mp4,./features/pose_data/160A.npy,143,540,1.0,0.706549882888794,2.0985772609710693,1.157925009727478,3.5580525398254395,25.267826080322266,160,I’m having trouble breathing.,General hospital interactions,"[""I\u2019m having trouble breathing."", ""I'm experiencing difficulty breathing."", ""I can't seem to catch my breath."", ""Breathing is hard for me right now."", ""I'm having a hard time breathing."", ""I'm struggling to breathe.""]"
162A.mp4,./features/pose_data/162A.npy,112,540,1.0,0.7360585927963257,2.831673145294189,0.9416086077690125,21.673259735107425,24.801071166992188,162,let me check your temperature.,General hospital interactions,"[""let me check your temperature."", ""Could I take your temperature?"", ""I need to check your temperature."", ""Let me just check your temperature for you."", ""Temperature check."", ""May I check your temperature?""]"
167A.mp4,./features/pose_data/167A.npy,186,540,1.0,0.7076507806777954,2.775376796722412,1.347048044204712,19.519248962402344,27.734277725219727,167,You need to update your insurance information.,General hospital interactions,"[""You need to update your insurance information."", ""Please update your insurance details."", ""It's time to update your insurance info."", ""Your insurance information requires an update."", ""Could you refresh your insurance records?"", ""Make sure your insurance details are current.""]"
167C.mp4,./features/pose_data/167C.npy,220,540,1.0,0.6644080281257629,2.3236029148101807,0.8477201461791992,19.012052536010746,25.0458984375,167,You need to update your insurance information.,General hospital interactions,"[""You need to update your insurance information."", ""Please update your insurance details."", ""It's time to update your insurance info."", ""Your insurance information requires an update."", ""Could you refresh your insurance records?"", ""Make sure your insurance details are current.""]"
169A.mp4,./features/pose_data/169A.npy,231,540,1.0,0.6973519325256348,1.3951106071472168,1.0108084678649902,2.843703508377075,21.6955680847168,169,You need to renew your NHIS card.,General hospital interactions,"[""You need to renew your NHIS card."", ""Your NHIS card is due for renewal."", ""You'll have to get your NHIS card renewed."", ""Renew your NHIS card, please."", ""It's time to renew your NHIS card."", ""Remember to renew your NHIS card.""]"
176D.mp4,./features/pose_data/176D.npy,69,540,1.0,0.6604757308959961,0.6795128583908081,0.5558466911315918,1.406512975692749,4.284329414367676,176,I am hungry.,General hospital interactions,"[""I am hungry."", ""I'm hungry."", ""I feel hungry."", ""I need to eat."", ""I'm famished."", ""My stomach is rumbling.""]"
194D.mp4,./features/pose_data/194D.npy,304,540,1.0,0.7437211871147156,0.7050899863243103,0.5053473711013794,1.400364875793457,14.816821098327637,194,Is there a nutritionist I can speak to?,General hospital interactions,"[""Is there a nutritionist I can speak to?"", ""Can I speak with a nutritionist?"", ""I'd like to talk to a nutritionist, please."", ""Is a nutritionist available for consultation?"", ""Do you have a nutritionist I can consult?"", ""Looking to connect with a nutritionist, are any available?""]"
195A.mp4,./features/pose_data/195A.npy,143,540,1.0,0.7136418223381042,2.44520115852356,0.9605820775032043,17.2783145904541,26.468231201171875,195,I have not eaten. Can I take the injection?,General hospital interactions,"[""I have not eaten. Can I take the injection?"", ""I haven't eaten. May I have the injection?"", ""I'm hungry. Can I get an injection?"", ""I need to eat. Can I take the shot?"", ""I haven't had anything to eat. Is it possible to get the injection?"", ""No food for me yet. Can I get the injection now?""]"
197D.mp4,./features/pose_data/197D.npy,113,540,1.0,0.743765652179718,2.047309637069702,0.918176531791687,12.409396171569824,24.560104370117188,197,Go upstairs,General hospital interactions,"[""Go upstairs"", ""Please go upstairs."", ""Head up the stairs."", ""Upstairs, please."", ""Could you go upstairs?"", ""Ascend to the upper floor.""]"
202D.mp4,./features/pose_data/202D.npy,153,540,1.0,0.6938695907592773,1.7277237176895142,0.84449702501297,2.6861062049865723,22.414701461791992,202,Can you describe your symptoms?,Doctor-Patient interactions,"[""Can you describe your symptoms?"", ""Could you tell me about your symptoms?"", ""What symptoms are you experiencing?"", ""Describe your symptoms, please."", ""How are you feeling? What are the symptoms?"", ""Tell me your symptoms.""]"
203C.mp4,./features/pose_data/203C.npy,103,540,1.0,0.6803330183029175,2.0680503845214844,1.3266894817352295,2.964719533920288,22.67543029785156,203,How long have you been feeling unwell?,Doctor-Patient interactions,"[""How long have you been feeling unwell?"", ""How long have you been sick?"", ""When did you start feeling unwell?"", ""How long have you had this illness?"", ""You've been feeling poorly for how long?"", ""What's the duration of your sickness?""]"
205D.mp4,./features/pose_data/205D.npy,198,540,1.0,0.6612099409103394,2.7588953971862797,0.7905783653259277,19.06852149963379,32.71712875366211,205,Are you currently taking any medications?,Doctor-Patient interactions,"[""Are you currently taking any medications?"", ""Are you on any medication right now?"", ""Are you taking any medicines at the moment?"", ""Do you currently take any drugs?"", ""Are you presently using any prescribed or over-the-counter medications?"", ""Any meds you're taking now?""]"
206A.mp4,./features/pose_data/206A.npy,149,540,1.0,0.7007244825363159,2.5720789432525635,1.3545880317687988,18.66647148132324,25.518295288085938,206,Have you had any surgeries before?,Doctor-Patient interactions,"[""Have you had any surgeries before?"", ""Have you undergone any surgical procedures in the past?"", ""Any prior surgeries?"", ""Have you ever had an operation?"", ""Did you have any surgeries before?"", ""What surgeries have you had previously?""]"
207D.mp4,./features/pose_data/207D.npy,135,540,1.0,0.6651332378387451,2.09541916847229,0.7514998912811279,13.884631156921388,24.4143123626709,207,When did the sickness start?,Doctor-Patient interactions,"[""When did the sickness start?"", ""When did this illness begin?"", ""When did you get sick?"", ""When did the sickness commence?"", ""When did this start?"", ""Can you tell me when the sickness started?""]"
213A.mp4,./features/pose_data/213A.npy,157,540,1.0,0.7360972762107849,2.3643150329589844,1.2286800146102903,16.311132431030273,20.138315200805664,213,Have you been exposed to any sick person recently?,Doctor-Patient interactions,"[""Have you been exposed to any sick person recently?"", ""Have you been around anyone who was sick lately?"", ""Were you recently in contact with anyone unwell?"", ""Has anyone you know been sick recently, and have you been around them?"", ""Did you have any recent contact with a sick individual?"", ""You been near anyone sick lately?""]"
215D.mp4,./features/pose_data/215D.npy,252,540,1.0,0.7223761081695557,1.2112871408462524,0.7692129611968994,1.9807466268539429,23.4154052734375,215,Let me check your vital signs.,Doctor-Patient interactions,"[""Let me check your vital signs."", ""I need to take your vital signs."", ""Could I please check your vital signs?"", ""Let's get your vitals."", ""I'm going to check your vital signs now."", ""Time to check your vitals.""]"
216D.mp4,./features/pose_data/216D.npy,120,540,1.0,0.6722270846366882,2.215597629547119,0.8886353969573975,4.988080978393555,31.898962020874023,216,Please take a deep breath.,Doctor-Patient interactions,"[""Please take a deep breath."", ""Could you please take a deep breath?"", ""Take a good, deep breath, please."", ""Deep breath in, please."", ""Just take a nice, deep breath for me."", ""Breath deeply, if you would.""]"
227A.mp4,./features/pose_data/227A.npy,118,540,1.0,0.6531811952590942,2.2921483516693115,1.188055157661438,14.39890956878662,25.89098358154297,227,Do you feel fatigued during the day?,Doctor-Patient interactions,"[""Do you feel fatigued during the day?"", ""Are you feeling tired throughout the day?"", ""Do you get tired during the day?"", ""Feeling worn out during the day?"", ""Do you experience daytime fatigue?"", ""Are you experiencing tiredness at any point during the day?""]"
230A.mp4,./features/pose_data/230A.npy,115,540,1.0,0.7026496529579163,3.3762574195861816,1.4025347232818604,18.72911071777344,25.894439697265625,230,Please describe your daily activities.,Doctor-Patient interactions,"[""Please describe your daily activities."", ""Could you please tell me about your typical day?"", ""What do you usually do on a daily basis?"", ""Please share your daily routine."", ""What are your usual activities throughout the day?"", ""Tell me about your day-to-day life.""]"
232A.mp4,./features/pose_data/232A.npy,188,540,1.0,0.720106840133667,1.937979817390442,1.223872423171997,3.480644702911377,25.54666328430176,232,How would you rate your pain on a scale of 1 to 10?,Doctor-Patient interactions,"[""How would you rate your pain on a scale of 1 to 10?"", ""On a scale of one to ten, how would you describe your pain level?"", ""Could you tell me your pain level from 1 to 10?"", ""What's your pain score out of ten?"", ""Please rate your pain from 1 to 10."", ""How severe is your pain, on a scale of one to ten?""]"
238C.mp4,./features/pose_data/238C.npy,149,540,1.0,0.7185442447662354,2.5462000370025635,1.097679853439331,15.855090141296388,18.697938919067383,238,How often do you feel this way?,Doctor-Patient interactions,"[""How often do you feel this way?"", ""How often do you experience this feeling?"", ""When do you typically feel this way?"", ""How frequently does this emotion occur for you?"", ""How often do you find yourself feeling like this?"", ""What's the frequency of these feelings?""]"
